time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,lctrl_pos_x,lctrl_pos_y,lctrl_pos_z,lctrl_rot_x,lctrl_rot_y,lctrl_rot_z,rctrl_pos_x,rctrl_pos_y,rctrl_pos_z,rctrl_rot_x,rctrl_rot_y,rctrl_rot_z
0.6525,0.096023,1.514283,0.105821,47.349980,352.769700,5.958100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6633,0.095823,1.513583,0.104513,47.430870,352.697200,5.974228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6744,0.095570,1.512884,0.103063,47.469830,352.651400,6.007127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6855,0.095242,1.512219,0.101522,47.532110,352.665900,6.107649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.6970,0.094927,1.511585,0.099920,47.562460,352.595600,6.124336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7078,0.094544,1.511018,0.098211,47.621530,352.595600,6.266741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7191,0.094153,1.510472,0.096448,47.649800,352.530900,6.353584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7302,0.093680,1.509977,0.094586,47.656490,352.520200,6.501607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7415,0.093176,1.509565,0.092693,47.692600,352.528900,6.705513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7524,0.092637,1.509116,0.090656,47.663680,352.491000,6.863230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7632,0.092074,1.508748,0.088600,47.674900,352.475700,7.103100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7745,0.091495,1.508457,0.086462,47.683110,352.450000,7.330196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7855,0.090868,1.508125,0.084240,47.598680,352.456700,7.597030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.7970,0.090183,1.507918,0.081949,47.579270,352.453000,7.869510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8080,0.089413,1.507697,0.079564,47.518950,352.448200,8.162244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8194,0.088532,1.507558,0.077055,47.468330,352.409100,8.484304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8300,0.087587,1.507456,0.074501,47.389030,352.321900,8.810081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8412,0.086471,1.507397,0.071799,47.259650,352.230000,9.195309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8524,0.085265,1.507374,0.069026,47.103680,352.084500,9.569658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8637,0.083925,1.507472,0.066164,46.934350,351.840400,9.898140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8748,0.082501,1.507576,0.063207,46.707630,351.604800,10.308300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8856,0.081033,1.507750,0.060167,46.487910,351.286000,10.621320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.8969,0.079411,1.507949,0.057000,46.187470,351.023900,10.979070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9080,0.077786,1.508216,0.053851,45.859750,350.731800,11.313080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9194,0.076106,1.508551,0.050638,45.465900,350.419700,11.668020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9300,0.074380,1.508964,0.047418,45.085210,350.090900,12.016590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9415,0.072522,1.509393,0.044076,44.634820,349.775200,12.391790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9524,0.070628,1.509825,0.040711,44.186130,349.430800,12.751210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9634,0.068702,1.510288,0.037282,43.759330,349.045700,13.098730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9747,0.066683,1.510773,0.033817,43.373610,348.648600,13.426440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9870,0.064663,1.511274,0.030356,42.974250,348.243000,13.786860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.9982,0.062547,1.511724,0.026895,42.527920,347.897100,14.245790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0084,0.060444,1.512206,0.023508,42.090990,347.456200,14.617560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0203,0.058209,1.512618,0.020110,41.645640,347.090600,15.070670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0305,0.055974,1.513025,0.016749,41.212340,346.679000,15.522450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0409,0.053678,1.513340,0.013348,40.792100,346.277900,16.048630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0522,0.051354,1.513616,0.009998,40.387730,345.895500,16.560430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0631,0.049019,1.513775,0.006633,40.051930,345.459000,16.998040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0745,0.046544,1.513873,0.003247,39.799500,345.127200,17.486950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0856,0.044120,1.513848,-0.000069,39.464000,344.735800,17.997980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0970,0.041608,1.513781,-0.003324,39.186120,344.377600,18.552590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1081,0.039157,1.513680,-0.006425,38.898610,343.989400,19.136720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1192,0.036635,1.513495,-0.009460,38.620560,343.598800,19.733270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1301,0.034043,1.513195,-0.012451,38.313390,343.262300,20.389600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1415,0.031403,1.512855,-0.015408,38.063510,342.914800,21.068610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1524,0.028789,1.512461,-0.018261,37.816310,342.553300,21.773040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1639,0.026163,1.511956,-0.021078,37.569510,342.141100,22.453680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1748,0.023500,1.511332,-0.023892,37.360200,341.744400,23.096360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1858,0.020854,1.510623,-0.026708,37.220630,341.418900,23.711290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.1974,0.018205,1.509783,-0.029542,37.145530,341.125000,24.277090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2082,0.015598,1.508938,-0.032299,37.122740,340.858500,24.933970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2196,0.013049,1.507958,-0.035018,37.077640,340.518500,25.592930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2306,0.010424,1.506994,-0.037748,37.042620,340.173500,26.247520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2416,0.007878,1.505926,-0.040445,36.976860,339.877200,27.098760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2528,0.005275,1.504912,-0.043136,36.938000,339.547100,27.882890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2636,0.002580,1.503928,-0.045796,36.876700,339.134600,28.585480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2748,-0.000240,1.502948,-0.048440,36.742750,338.715900,29.318210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2865,-0.002986,1.501994,-0.051000,36.619490,338.262600,30.057380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.2973,-0.005684,1.500927,-0.053569,36.474490,337.810900,30.783500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3081,-0.008314,1.499856,-0.056119,36.410170,337.415600,31.536160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3201,-0.010868,1.498727,-0.058694,36.450350,337.056200,32.290130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3305,-0.013395,1.497553,-0.061263,36.542950,336.697500,33.010520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3419,-0.015827,1.496294,-0.063790,36.685790,336.349900,33.722670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3525,-0.018201,1.495000,-0.066252,36.805640,336.078200,34.552130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3636,-0.020639,1.493647,-0.068710,36.893770,335.783500,35.318060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3746,-0.023120,1.492310,-0.071124,36.918150,335.397100,36.033490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3858,-0.025635,1.491006,-0.073513,36.943570,334.995600,36.801080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.3974,-0.028164,1.489686,-0.075899,36.928280,334.553700,37.579940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4083,-0.030627,1.488355,-0.078239,36.893360,334.063200,38.305670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4198,-0.033002,1.487179,-0.080482,36.889390,333.565600,38.933850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4303,-0.035287,1.486042,-0.082671,36.867240,333.127700,39.486750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4417,-0.037335,1.485009,-0.084723,36.905970,332.667300,39.904510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4527,-0.039335,1.483975,-0.086729,36.950030,332.321800,40.350130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4638,-0.041272,1.482977,-0.088642,36.987300,331.959200,40.777640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4751,-0.043118,1.482050,-0.090440,36.992240,331.611800,41.169030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4866,-0.044913,1.481177,-0.092167,37.030020,331.231300,41.555810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.4977,-0.046664,1.480311,-0.093808,37.032510,330.841900,41.921150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5081,-0.048360,1.479472,-0.095381,37.060530,330.492500,42.252120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5195,-0.049946,1.478683,-0.096788,37.074010,330.128800,42.485980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5304,-0.051494,1.477894,-0.098155,37.061050,329.895300,42.806870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5414,-0.053014,1.477158,-0.099435,37.040680,329.658000,43.044490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5527,-0.054500,1.476390,-0.100663,36.997640,329.470100,43.306790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5637,-0.055948,1.475705,-0.101845,37.033190,329.305700,43.540860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5750,-0.057325,1.475049,-0.102890,37.020400,329.211700,43.815120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5860,-0.058629,1.474352,-0.103865,36.958810,329.144800,44.095530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.5975,-0.059904,1.473720,-0.104728,36.918440,329.119200,44.419920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6083,-0.061155,1.473138,-0.105549,36.897070,329.140000,44.714820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6196,-0.062347,1.472644,-0.106195,36.871830,329.114400,44.929800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6307,-0.063453,1.472222,-0.106673,36.813530,329.088700,45.145260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6417,-0.064530,1.471897,-0.107070,36.778080,329.082600,45.324060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6531,-0.065562,1.471644,-0.107297,36.700890,329.052300,45.469120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6638,-0.066552,1.471471,-0.107453,36.636270,329.049700,45.612530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6755,-0.067466,1.471449,-0.107433,36.578610,328.988500,45.729100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.6861,-0.068342,1.471477,-0.107342,36.519850,328.908800,45.794090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
