time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,lctrl_pos_x,lctrl_pos_y,lctrl_pos_z,lctrl_rot_x,lctrl_rot_y,lctrl_rot_z,rctrl_pos_x,rctrl_pos_y,rctrl_pos_z,rctrl_rot_x,rctrl_rot_y,rctrl_rot_z
16.0973,0.119025,1.532805,0.363639,43.919860,344.885400,358.178400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309508,1.733469,-2.329434,326.530400,55.034570,190.491200
16.1084,0.119014,1.532878,0.363464,43.886540,344.856600,358.146900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309500,1.733454,-2.329431,326.530700,55.033660,190.491800
16.1198,0.119016,1.532922,0.363365,43.869990,344.870300,358.146900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309501,1.733459,-2.329432,326.530900,55.033710,190.490400
16.1304,0.119030,1.533028,0.363215,43.819020,344.870800,358.127900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309501,1.733466,-2.329442,326.531100,55.033730,190.490400
16.1419,0.119066,1.533127,0.363157,43.801650,344.918400,358.156000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309486,1.733478,-2.329417,326.531700,55.032510,190.491600
16.1535,0.119148,1.533232,0.363111,43.752540,344.945000,358.145700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309469,1.733509,-2.329393,326.530900,55.030960,190.492700
16.1639,0.119245,1.533367,0.363102,43.728450,345.033900,358.158300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309455,1.733595,-2.329440,326.532000,55.031220,190.492200
16.1774,0.119313,1.533436,0.363105,43.699890,345.183600,358.246800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309466,1.733662,-2.329424,326.532100,55.030140,190.493100
16.1881,0.119429,1.533512,0.363143,43.650850,345.254000,358.206600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309475,1.733655,-2.329394,326.532300,55.030620,190.493000
16.2079,0.119538,1.533634,0.363290,43.578760,345.572000,358.308100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309499,1.733601,-2.329377,326.532700,55.030980,190.493700
16.2192,0.119559,1.533675,0.363365,43.544280,345.740800,358.372400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309506,1.733603,-2.329372,326.533300,55.030790,190.494500
16.2301,0.119563,1.533691,0.363452,43.518350,345.888500,358.430400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309510,1.733602,-2.329368,326.534300,55.029860,190.496900
16.2415,0.119536,1.533700,0.363512,43.509540,346.024900,358.460800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309514,1.733590,-2.329341,326.533800,55.029140,190.498300
16.2530,0.119490,1.533699,0.363557,43.529500,346.123400,358.461900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309524,1.733583,-2.329313,326.533300,55.028990,190.498600
16.2634,0.119373,1.533698,0.363615,43.552720,346.266100,358.515900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309530,1.733582,-2.329301,326.533300,55.028650,190.498700
16.2749,0.119217,1.533680,0.363695,43.550810,346.399400,358.551400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309527,1.733584,-2.329269,326.533200,55.027780,190.497800
16.2864,0.119011,1.533661,0.363819,43.550250,346.544400,358.657200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309522,1.733598,-2.329259,326.532500,55.028680,190.496700
16.2976,0.118799,1.533644,0.363964,43.522800,346.613100,358.664700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309512,1.733690,-2.329300,326.532300,55.029320,190.495200
16.3085,0.118525,1.533652,0.364164,43.509770,346.698700,358.747100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309507,1.733789,-2.329341,326.534000,55.029620,190.494700
16.3200,0.118204,1.533611,0.364393,43.439120,346.784100,358.813100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309501,1.733883,-2.329392,326.533000,55.029650,190.495000
16.3319,0.117862,1.533579,0.364651,43.363840,346.844900,358.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309513,1.733859,-2.329377,326.533600,55.029990,190.493900
16.3427,0.117467,1.533567,0.364938,43.324150,346.914200,358.947700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309530,1.733795,-2.329337,326.533100,55.031910,190.493500
16.3535,0.117041,1.533500,0.365207,43.272510,346.969500,358.972800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309531,1.733766,-2.329328,326.533000,55.032330,190.493800
16.3746,0.116306,1.533483,0.365724,43.314040,347.008000,359.030900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309493,1.733855,-2.329344,326.533100,55.030300,190.495800
16.3866,0.115738,1.533394,0.366163,43.255900,347.059100,359.093300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309482,1.733848,-2.329334,326.534000,55.029590,190.497200
16.3977,0.115279,1.533368,0.366575,43.230860,347.059900,359.123200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309493,1.733737,-2.329282,326.533000,55.030030,190.496700
16.4088,0.114811,1.533289,0.367021,43.152740,347.071900,359.178200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309501,1.733706,-2.329275,326.533200,55.029950,190.495800
16.4198,0.114300,1.533187,0.367518,43.058640,347.075800,359.168500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309506,1.733673,-2.329272,326.532900,55.030710,190.494400
16.4302,0.113768,1.533044,0.368020,42.970570,347.094800,359.177600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309504,1.733651,-2.329279,326.532500,55.030750,190.495300
16.4415,0.113216,1.532901,0.368509,42.927940,347.112000,359.158100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309500,1.733611,-2.329281,326.532600,55.031500,190.495800
16.4531,0.112663,1.532660,0.368946,42.892370,347.166100,359.209200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309485,1.733571,-2.329283,326.531800,55.031440,190.496000
16.4645,0.112091,1.532475,0.369383,42.945400,347.172600,359.217000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309485,1.733552,-2.329260,326.531400,55.030750,190.496900
16.4752,0.111599,1.532239,0.369720,42.946590,347.163300,359.231000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309478,1.733539,-2.329246,326.530600,55.030370,190.496600
16.4878,0.110876,1.531865,0.370156,42.950570,347.169700,359.273500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309469,1.733535,-2.329222,326.530200,55.030840,190.497000
16.4984,0.110270,1.531593,0.370537,43.015780,347.138500,359.332900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309458,1.733544,-2.329200,326.529900,55.030160,190.498500
16.5194,0.109069,1.531031,0.371275,43.104580,346.965900,359.343200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309451,1.733668,-2.329258,326.530600,55.030290,190.499400
16.5303,0.108459,1.530764,0.371672,43.141140,346.879600,359.374100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309463,1.733649,-2.329251,326.531100,55.028690,190.499500
16.5424,0.107834,1.530515,0.372094,43.161030,346.820800,359.408100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309468,1.733700,-2.329275,326.530300,55.029470,190.497600
16.5532,0.107236,1.530349,0.372559,43.186990,346.722900,359.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309467,1.733790,-2.329309,326.530100,55.029690,190.498400
16.5641,0.106639,1.530163,0.373047,43.159000,346.656100,359.397000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309477,1.733758,-2.329263,326.530300,55.029270,190.498300
16.5751,0.105999,1.530023,0.373581,43.130020,346.590700,359.339800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309494,1.733713,-2.329209,326.530200,55.029520,190.498400
16.5867,0.105413,1.529907,0.374143,43.088080,346.530200,359.333100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309501,1.733694,-2.329204,326.530900,55.029490,190.497700
16.5975,0.104789,1.529790,0.374714,43.036580,346.488600,359.291400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309509,1.733671,-2.329198,326.530300,55.030420,190.498000
16.6083,0.104195,1.529648,0.375296,42.971580,346.462500,359.292400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309512,1.733655,-2.329200,326.530100,55.030870,190.497600
16.6197,0.103594,1.529506,0.375893,42.923820,346.452500,359.289500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309518,1.733635,-2.329189,326.530100,55.030370,190.498400
16.6305,0.103002,1.529346,0.376470,42.894640,346.480600,359.334300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309523,1.733615,-2.329173,326.529800,55.031080,190.497700
16.6430,0.102421,1.529152,0.376990,42.880340,346.517300,359.375700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309513,1.733600,-2.329172,326.529200,55.030330,190.497700
16.6546,0.101872,1.528970,0.377484,42.912920,346.528500,359.414700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309504,1.733619,-2.329184,326.528500,55.030670,190.497500
16.6752,0.100790,1.528522,0.378250,43.013720,346.611900,359.594700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309515,1.733724,-2.329234,326.527900,55.031510,190.496900
16.6864,0.100289,1.528325,0.378541,43.097190,346.646600,359.685200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309526,1.733704,-2.329234,326.526800,55.032130,190.497000
16.6981,0.099768,1.528125,0.378798,43.169240,346.705600,359.768300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309533,1.733679,-2.329232,326.526500,55.031850,190.497300
16.7198,0.098792,1.527792,0.379159,43.364280,346.821000,359.922100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309531,1.733640,-2.329247,326.524900,55.033790,190.497400
16.7302,0.098297,1.527639,0.379282,43.432580,346.895900,359.981000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309530,1.733607,-2.329249,326.525100,55.033440,190.497900
16.7415,0.097768,1.527553,0.379413,43.530280,346.995500,0.055031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309526,1.733567,-2.329263,326.525000,55.032660,190.498000
16.7530,0.097235,1.527438,0.379527,43.558860,347.071800,0.136468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309512,1.733616,-2.329297,326.523800,55.032440,190.497500
16.7637,0.096640,1.527329,0.379666,43.557810,347.169100,0.257123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309500,1.733705,-2.329318,326.523900,55.032550,190.497600
16.7758,0.096043,1.527207,0.379828,43.517330,347.204100,0.323957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309507,1.733674,-2.329295,326.523500,55.032990,190.496500
16.7865,0.095377,1.527161,0.380035,43.520990,347.225700,0.382861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309506,1.733673,-2.329293,326.523500,55.033690,190.495700
16.7975,0.094642,1.527072,0.380244,43.502290,347.294800,0.486010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309495,1.733772,-2.329346,326.523600,55.034470,190.495700
16.8084,0.093937,1.526977,0.380459,43.467920,347.246700,0.517397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309494,1.733790,-2.329354,326.523300,55.034860,190.496200
16.8201,0.093167,1.526822,0.380655,43.434710,347.285300,0.653236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309494,1.733720,-2.329327,326.523100,55.033950,190.497200
16.8315,0.092388,1.526711,0.380831,43.454990,347.220100,0.671350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309501,1.733682,-2.329297,326.524600,55.034110,190.497700
16.8416,0.091582,1.526524,0.380971,43.459850,347.213900,0.802274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309507,1.733650,-2.329275,326.525000,55.034330,190.497700
16.8532,0.090777,1.526321,0.381092,43.463880,347.151300,0.855777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309505,1.733599,-2.329269,326.524200,55.034590,190.497700
16.8640,0.089905,1.526138,0.381190,43.522290,347.119700,0.933314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309494,1.733593,-2.329283,326.524800,55.033090,190.499700
16.8754,0.089087,1.525953,0.381260,43.577890,347.035100,0.991252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309474,1.733687,-2.329325,326.525300,55.031540,190.500400
16.8874,0.088226,1.525734,0.381299,43.617680,346.989000,1.082415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309461,1.733802,-2.329370,326.525500,55.030630,190.501300
16.9084,0.086578,1.525331,0.381356,43.716410,346.840400,1.234762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309464,1.733861,-2.329352,326.526600,55.029420,190.501900
16.9200,0.085813,1.525143,0.381382,43.770700,346.722200,1.297430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309491,1.733798,-2.329262,326.526900,55.028970,190.501800
16.9310,0.085063,1.524938,0.381387,43.813020,346.620700,1.363470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309500,1.733763,-2.329237,326.527300,55.027650,190.502900
16.9420,0.084270,1.524722,0.381371,43.852560,346.582600,1.452248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309495,1.733787,-2.329244,326.528300,55.027980,190.503300
16.9549,0.083500,1.524560,0.381356,43.922960,346.517100,1.518243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309475,1.733867,-2.329292,326.528800,55.028000,190.503800
16.9663,0.082819,1.524367,0.381316,43.951350,346.412000,1.614042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309485,1.733833,-2.329267,326.528400,55.027200,190.504600
16.9871,0.081526,1.524089,0.381236,44.054770,346.193600,1.703630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309501,1.733697,-2.329222,326.529000,55.025600,190.504300
16.9972,0.080912,1.523902,0.381156,44.085250,346.116600,1.760438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309503,1.733627,-2.329222,326.528500,55.024600,190.504900
17.0080,0.080376,1.523711,0.381043,44.131330,346.032400,1.806825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309504,1.733571,-2.329247,326.528600,55.024840,190.504200
17.0195,0.079863,1.523482,0.380899,44.174410,345.956300,1.851119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309507,1.733500,-2.329258,326.526300,55.023820,190.504300
17.0301,0.079425,1.523283,0.380732,44.273350,345.895000,1.921149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309504,1.733469,-2.329263,326.526300,55.024480,190.503600
17.0416,0.079054,1.523065,0.380550,44.347530,345.799300,1.936276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309510,1.733462,-2.329260,326.526600,55.025260,190.502100
17.0530,0.078727,1.522886,0.380354,44.433850,345.728900,1.923152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309511,1.733460,-2.329266,326.524700,55.026490,190.500500
17.0638,0.078386,1.522738,0.380154,44.516000,345.712500,1.906827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309505,1.733448,-2.329275,326.524100,55.025100,190.501300
17.0750,0.078130,1.522627,0.379940,44.585490,345.685000,1.875384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309502,1.733448,-2.329273,326.524000,55.025400,190.501100
17.0866,0.077882,1.522575,0.379727,44.688100,345.680300,1.871182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309499,1.733462,-2.329276,326.523700,55.025300,190.502100
17.0979,0.077677,1.522482,0.379468,44.701760,345.690200,1.890074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309496,1.733467,-2.329284,326.523300,55.025840,190.501700
17.1097,0.077458,1.522460,0.379205,44.747240,345.734300,1.932727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309494,1.733461,-2.329299,326.523700,55.025220,190.502300
17.1216,0.077301,1.522495,0.378935,44.788500,345.741400,1.945762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309483,1.733546,-2.329332,326.522900,55.024430,190.502700
17.1417,0.077050,1.522576,0.378359,44.823180,345.812700,2.067677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309459,1.733781,-2.329424,326.523500,55.022610,190.503100
17.1527,0.077025,1.522596,0.378087,44.808400,345.826100,2.112616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309463,1.733763,-2.329424,326.524000,55.022500,190.503800
17.1638,0.076996,1.522702,0.377719,44.837260,345.872300,2.178398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309482,1.733653,-2.329382,326.525200,55.022300,190.504700
17.1756,0.077043,1.522761,0.377519,44.826550,345.865700,2.176863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309514,1.733589,-2.329336,326.525800,55.023280,190.503900
17.1865,0.077062,1.522843,0.377177,44.815260,345.919100,2.236998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309530,1.733582,-2.329324,326.525800,55.023780,190.502600
17.1980,0.077135,1.522986,0.376763,44.820060,345.969100,2.287358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309534,1.733572,-2.329320,326.526100,55.023740,190.502100
17.2201,0.077405,1.523223,0.376164,44.820540,345.936800,2.263937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309542,1.733563,-2.329299,326.523800,55.025510,190.502400
17.2304,0.077648,1.523430,0.375628,44.844210,345.951200,2.265647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309547,1.733565,-2.329283,326.522600,55.026600,190.502300
17.2415,0.078085,1.523748,0.374908,44.912330,345.941300,2.253231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309544,1.733567,-2.329284,326.522000,55.027200,190.503300
17.2536,0.078464,1.523980,0.374381,44.946980,345.944700,2.226073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309538,1.733546,-2.329308,326.521800,55.026650,190.503400
17.2750,0.079409,1.524608,0.373304,45.055820,345.874400,2.082542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309516,1.733638,-2.329376,326.520700,55.025030,190.504900
17.2866,0.079886,1.524947,0.372762,45.103210,345.895300,2.031158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309498,1.733716,-2.329416,326.520300,55.024370,190.506900
17.2977,0.080434,1.525312,0.372270,45.133270,345.843800,1.872082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309478,1.733823,-2.329460,326.519900,55.024120,190.507900
17.3087,0.080971,1.525638,0.371778,45.132100,345.838300,1.761393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309468,1.733930,-2.329513,326.520800,55.024270,190.508300
17.3200,0.081565,1.525979,0.371354,45.149420,345.786000,1.612886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309460,1.734032,-2.329583,326.520400,55.025040,190.507200
17.3305,0.082167,1.526324,0.370982,45.174790,345.727100,1.474830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309447,1.734139,-2.329654,326.520900,55.025530,190.508000
17.3418,0.082826,1.526666,0.370694,45.201300,345.667800,1.385928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309439,1.734188,-2.329683,326.520500,55.025530,190.508100
17.3535,0.083484,1.527021,0.370463,45.228640,345.610600,1.255670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309463,1.734086,-2.329590,326.521900,55.024440,190.509300
17.3643,0.084162,1.527349,0.370285,45.221570,345.535100,1.091507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309492,1.733966,-2.329465,326.522600,55.023600,190.511100
17.3753,0.084908,1.527670,0.370233,45.191190,345.445700,0.939059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309500,1.733899,-2.329389,326.522100,55.024560,190.511900
17.3870,0.085597,1.527946,0.370217,45.107110,345.431800,0.795210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309499,1.733849,-2.329352,326.522700,55.023120,190.512500
17.3976,0.086385,1.528271,0.370312,45.073810,345.357500,0.613451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309497,1.733786,-2.329304,326.522600,55.021450,190.512200
17.4084,0.087160,1.528493,0.370413,44.980090,345.347800,0.467624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309476,1.733848,-2.329336,326.522200,55.021010,190.513200
17.4219,0.087963,1.528672,0.370596,44.902200,345.342300,0.304557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309458,1.733921,-2.329375,326.521900,55.021170,190.512500
17.4324,0.088831,1.528859,0.370805,44.862930,345.331500,0.208573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309438,1.733994,-2.329431,326.521700,55.020880,190.512600
17.4530,0.090562,1.529085,0.371346,44.719740,345.386800,359.918600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309468,1.733822,-2.329311,326.523300,55.023550,190.510700
17.4642,0.091475,1.529176,0.371658,44.692900,345.466200,359.822400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309473,1.733742,-2.329289,326.523600,55.024210,190.510800
17.4751,0.092412,1.529209,0.371931,44.658820,345.537400,359.677700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309474,1.733660,-2.329273,326.522900,55.024010,190.512000
17.4864,0.093343,1.529273,0.372181,44.676140,345.627300,359.567900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309478,1.733624,-2.329267,326.523800,55.024950,190.511700
17.4971,0.094256,1.529326,0.372388,44.709680,345.785900,359.510100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309478,1.733603,-2.329278,326.523300,55.025760,190.511300
17.5082,0.095204,1.529372,0.372574,44.701580,345.878300,359.376900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309475,1.733668,-2.329329,326.522900,55.026440,190.511400
17.5204,0.096106,1.529481,0.372746,44.740590,346.014600,359.307500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309492,1.733691,-2.329327,326.523200,55.028200,190.510500
17.5306,0.096944,1.529559,0.372863,44.733490,346.182000,359.250900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309497,1.733649,-2.329304,326.522900,55.026860,190.511500
17.5421,0.097823,1.529668,0.372908,44.724120,346.276200,359.157700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309494,1.733624,-2.329293,326.523000,55.026630,190.511000
17.5532,0.098612,1.529752,0.372891,44.686140,346.422100,359.108600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309503,1.733582,-2.329236,326.521600,55.025990,190.511300
17.5642,0.099370,1.529892,0.372834,44.676730,346.532400,359.030300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309505,1.733568,-2.329215,326.521000,55.025720,190.511600
17.5766,0.100025,1.530052,0.372690,44.657790,346.675200,358.985500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309509,1.733555,-2.329190,326.521100,55.026100,190.513100
17.5877,0.100680,1.530180,0.372461,44.588870,346.793000,358.943200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309511,1.733548,-2.329178,326.521900,55.026010,190.512300
17.6080,0.101855,1.530638,0.371764,44.539770,346.948400,358.799700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309511,1.733570,-2.329189,326.520600,55.027180,190.514600
17.6202,0.102355,1.530873,0.371264,44.495960,346.989700,358.752300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309493,1.733659,-2.329224,326.521000,55.026460,190.515000
17.6304,0.102797,1.531160,0.370687,44.460420,346.997200,358.646100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309479,1.733714,-2.329245,326.520400,55.028240,190.513800
17.6422,0.103192,1.531474,0.370012,44.411110,346.969100,358.588700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309474,1.733711,-2.329235,326.519800,55.028600,190.513400
17.6534,0.103542,1.531831,0.369297,44.359850,346.897600,358.481600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309477,1.733695,-2.329219,326.518700,55.030210,190.511900
17.6636,0.103860,1.532235,0.368509,44.283060,346.773400,358.399200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309480,1.733680,-2.329218,326.517700,55.031900,190.510500
17.6751,0.104163,1.532701,0.367686,44.191430,346.583900,358.257000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309475,1.733642,-2.329208,326.517400,55.032410,190.511000
17.6871,0.104417,1.533164,0.366823,44.057500,346.424500,358.140200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309472,1.733601,-2.329195,326.517700,55.031580,190.511000
17.6972,0.104640,1.533699,0.365903,43.925150,346.234700,358.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309477,1.733569,-2.329210,326.517300,55.032420,190.509600
17.7083,0.104861,1.534181,0.364941,43.738830,346.035100,357.869800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309482,1.733552,-2.329201,326.516900,55.032270,190.509600
17.7197,0.105043,1.534709,0.363941,43.569540,345.842900,357.740700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309473,1.733555,-2.329183,326.517000,55.032110,190.509700
17.7309,0.105228,1.535257,0.362891,43.398620,345.618500,357.569900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309470,1.733560,-2.329184,326.516100,55.031490,190.509300
17.7420,0.105350,1.535889,0.361853,43.276810,345.468000,357.467600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309470,1.733566,-2.329189,326.516200,55.033560,190.508300
17.7531,0.105457,1.536540,0.360849,43.132230,345.311700,357.352200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309466,1.733655,-2.329224,326.514800,55.033780,190.507500
17.7638,0.105554,1.537196,0.359873,42.956050,345.154000,357.251800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309464,1.733747,-2.329257,326.514800,55.034620,190.507000
17.7761,0.105571,1.537878,0.358954,42.766490,345.077100,357.225400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309473,1.733737,-2.329250,326.515000,55.035190,190.506800
17.7867,0.105671,1.538499,0.358024,42.495820,344.896600,357.138400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309481,1.733725,-2.329241,326.515100,55.036840,190.505200
17.7977,0.105678,1.539197,0.357117,42.285030,344.799000,357.085700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309484,1.733715,-2.329233,326.514300,55.036950,190.505200
17.8083,0.105657,1.539872,0.356197,42.096000,344.740600,357.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309496,1.733700,-2.329218,326.513800,55.037380,190.505300
17.8200,0.105625,1.540492,0.355267,41.911620,344.676200,356.973200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.309508,1.733682,-2.329205,326.513700,55.036550,190.505400
