time,frame_id,marker_id,pos_x,pos_y,pos_z
61.2646,0,8202,1.390021,0.031688,0.058251
61.2646,0,8248,-0.006896,0.013012,0.640028
61.2646,0,8251,0.009925,0.002692,-0.002705
61.2759,0,8202,1.390043,0.031694,0.058249
61.2759,0,8248,-0.006885,0.013029,0.640028
61.2759,0,8251,0.009954,0.002689,-0.002708
61.2873,0,8202,1.390063,0.031726,0.058272
61.2873,0,8248,-0.006864,0.013030,0.640024
61.2873,0,8251,0.009970,0.002694,-0.002710
61.2981,0,8202,1.390051,0.031715,0.058272
61.2981,0,8248,-0.006861,0.013020,0.640033
61.2981,0,8251,0.009978,0.002667,-0.002712
61.3092,0,8202,1.390040,0.031684,0.058254
61.3092,0,8248,-0.006867,0.013024,0.640033
61.3092,0,8251,0.009960,0.002698,-0.002703
61.3210,0,8202,1.390029,0.031713,0.058275
61.3210,0,8248,-0.006917,0.013022,0.640033
61.3210,0,8251,0.009930,0.002710,-0.002696
61.3322,0,8202,1.390015,0.031701,0.058265
61.3322,0,8248,-0.006917,0.013034,0.640029
61.3322,0,8251,0.009928,0.002699,-0.002703
61.3423,0,8202,1.390017,0.031721,0.058288
61.3423,0,8248,-0.006918,0.013034,0.640029
61.3423,0,8251,0.009925,0.002689,-0.002699
61.3541,0,8202,1.390032,0.031722,0.058289
61.3541,0,8248,-0.006918,0.013036,0.640035
61.3541,0,8251,0.009937,0.002716,-0.002695
61.3647,0,8202,1.390032,0.031717,0.058280
61.3647,0,8248,-0.006897,0.013019,0.640031
61.3647,0,8251,0.009949,0.002691,-0.002701
61.3757,0,8202,1.390050,0.031718,0.058286
61.3757,0,8248,-0.006881,0.013032,0.640039
61.3757,0,8251,0.009963,0.002705,-0.002699
61.3874,0,8202,1.390063,0.031714,0.058286
61.3874,0,8248,-0.006864,0.013023,0.640046
61.3874,0,8251,0.009972,0.002693,-0.002698
61.3980,0,8202,1.390082,0.031716,0.058295
61.3980,0,8248,-0.006855,0.013009,0.640043
61.3980,0,8251,0.009982,0.002697,-0.002694
61.4093,0,8202,1.390066,0.031677,0.058272
61.4093,0,8248,-0.006853,0.013018,0.640044
61.4093,0,8251,0.009990,0.002677,-0.002701
61.4206,0,8202,1.390087,0.031734,0.058295
61.4206,0,8248,-0.006854,0.012997,0.640038
61.4206,0,8251,0.009987,0.002692,-0.002701
61.4316,0,8202,1.390086,0.031730,0.058298
61.4316,0,8248,-0.006860,0.013023,0.640031
61.4316,0,8251,0.009991,0.002662,-0.002705
61.4426,0,8202,1.390082,0.031694,0.058275
61.4426,0,8248,-0.006856,0.013013,0.640034
61.4426,0,8251,0.009987,0.002692,-0.002700
61.4539,0,8202,1.390074,0.031706,0.058286
61.4539,0,8248,-0.006858,0.013026,0.640035
61.4539,0,8251,0.009978,0.002700,-0.002689
61.4645,0,8202,1.390091,0.031739,0.058291
61.4645,0,8248,-0.006853,0.013019,0.640039
61.4645,0,8251,0.009981,0.002705,-0.002700
61.4764,0,8202,1.390076,0.031722,0.058294
61.4764,0,8248,-0.006856,0.013020,0.640038
61.4764,0,8251,0.009994,0.002687,-0.002699
61.4872,0,8202,1.390083,0.031722,0.058291
61.4872,0,8248,-0.006855,0.013020,0.640038
61.4872,0,8251,0.009984,0.002715,-0.002687
61.4982,0,8202,1.390087,0.031716,0.058286
61.4982,0,8248,-0.006850,0.013020,0.640039
61.4982,0,8251,0.009984,0.002700,-0.002692
61.5094,0,8202,1.390080,0.031712,0.058293
61.5094,0,8248,-0.006847,0.013020,0.640049
61.5094,0,8251,0.009988,0.002702,-0.002693
61.5210,0,8202,1.390076,0.031706,0.058293
61.5210,0,8248,-0.006849,0.013023,0.640045
61.5210,0,8251,0.009990,0.002702,-0.002682
61.5316,0,8202,1.390082,0.031696,0.058288
61.5316,0,8248,-0.006848,0.013014,0.640048
61.5316,0,8251,0.009988,0.002713,-0.002684
61.5424,0,8202,1.390091,0.031717,0.058298
61.5424,0,8248,-0.006846,0.013023,0.640048
61.5424,0,8251,0.009994,0.002705,-0.002689
61.5541,0,8202,1.390092,0.031692,0.058279
61.5541,0,8248,-0.006835,0.013016,0.640055
61.5541,0,8251,0.009999,0.002701,-0.002683
61.5646,0,8202,1.390097,0.031700,0.058281
61.5646,0,8248,-0.006832,0.012997,0.640056
61.5646,0,8251,0.010002,0.002682,-0.002688
61.5760,0,8202,1.390104,0.031686,0.058288
61.5760,0,8248,-0.006834,0.013023,0.640048
61.5760,0,8251,0.010004,0.002696,-0.002682
61.5874,0,8202,1.390101,0.031674,0.058282
61.5874,0,8248,-0.006826,0.012998,0.640059
61.5874,0,8251,0.010012,0.002683,-0.002682
61.5981,0,8202,1.390104,0.031726,0.058297
61.5981,0,8248,-0.006811,0.013003,0.640061
61.5981,0,8251,0.010019,0.002676,-0.002687
61.6092,0,8202,1.390118,0.031697,0.058279
61.6092,0,8248,-0.006812,0.013019,0.640054
61.6092,0,8251,0.010010,0.002701,-0.002680
61.6210,0,8202,1.390110,0.031718,0.058279
61.6210,0,8248,-0.006821,0.013013,0.640047
61.6210,0,8251,0.010007,0.002703,-0.002682
61.6314,0,8202,1.390089,0.031712,0.058280
61.6314,0,8248,-0.006832,0.013022,0.640047
61.6314,0,8251,0.009998,0.002682,-0.002687
61.6426,0,8202,1.390083,0.031700,0.058269
61.6426,0,8248,-0.006850,0.013026,0.640046
61.6426,0,8251,0.009982,0.002692,-0.002686
61.6543,0,8202,1.390063,0.031713,0.058267
61.6543,0,8248,-0.006864,0.013016,0.640050
61.6543,0,8251,0.009975,0.002684,-0.002696
61.6646,0,8202,1.390056,0.031705,0.058265
61.6646,0,8248,-0.006872,0.013024,0.640043
61.6646,0,8251,0.009952,0.002720,-0.002686
61.6759,0,8202,1.390050,0.031702,0.058257
61.6759,0,8248,-0.006874,0.013023,0.640044
61.6759,0,8251,0.009960,0.002694,-0.002688
61.6878,0,8202,1.390051,0.031696,0.058266
61.6878,0,8248,-0.006877,0.013017,0.640047
61.6878,0,8251,0.009959,0.002690,-0.002692
61.6983,0,8202,1.390059,0.031701,0.058260
61.6983,0,8248,-0.006863,0.013017,0.640044
61.6983,0,8251,0.009968,0.002686,-0.002694
61.7094,0,8202,1.390071,0.031720,0.058258
61.7094,0,8248,-0.006850,0.013013,0.640057
61.7094,0,8251,0.009973,0.002706,-0.002679
61.7213,0,8202,1.390068,0.031711,0.058272
61.7213,0,8248,-0.006854,0.013025,0.640037
61.7213,0,8251,0.009977,0.002673,-0.002690
61.7314,0,8202,1.390053,0.031707,0.058257
61.7314,0,8248,-0.006858,0.013025,0.640049
61.7314,0,8251,0.009969,0.002693,-0.002692
61.7423,0,8202,1.390062,0.031753,0.058291
61.7423,0,8248,-0.006881,0.013034,0.640039
61.7423,0,8251,0.009961,0.002702,-0.002687
61.7541,0,8202,1.390040,0.031721,0.058277
61.7541,0,8248,-0.006890,0.013025,0.640046
61.7541,0,8251,0.009943,0.002693,-0.002692
61.7646,0,8202,1.390026,0.031707,0.058263
61.7646,0,8248,-0.006899,0.013031,0.640048
61.7646,0,8251,0.009931,0.002691,-0.002687
61.7759,0,8202,1.390023,0.031732,0.058272
61.7759,0,8248,-0.006906,0.013039,0.640041
61.7759,0,8251,0.009926,0.002697,-0.002689
61.7873,0,8202,1.390014,0.031701,0.058259
61.7873,0,8248,-0.006909,0.013033,0.640045
61.7873,0,8251,0.009919,0.002690,-0.002690
61.7982,0,8202,1.390003,0.031678,0.058243
61.7982,0,8248,-0.006914,0.013037,0.640039
61.7982,0,8251,0.009923,0.002687,-0.002692
61.8092,0,8202,1.390017,0.031696,0.058255
61.8092,0,8248,-0.006900,0.013037,0.640045
61.8092,0,8251,0.009927,0.002700,-0.002684
61.8209,0,8202,1.390025,0.031709,0.058259
61.8209,0,8248,-0.006892,0.013035,0.640041
61.8209,0,8251,0.009935,0.002682,-0.002695
61.8318,0,8202,1.390026,0.031705,0.058262
61.8318,0,8248,-0.006901,0.013023,0.640051
61.8318,0,8251,0.009940,0.002688,-0.002692
61.8425,0,8202,1.390026,0.031720,0.058258
61.8425,0,8248,-0.006899,0.013031,0.640039
61.8425,0,8251,0.009928,0.002690,-0.002689
61.8539,0,8202,1.390013,0.031700,0.058253
61.8539,0,8248,-0.006911,0.013022,0.640041
61.8539,0,8251,0.009919,0.002678,-0.002693
61.8649,0,8202,1.389999,0.031729,0.058273
61.8649,0,8248,-0.006922,0.013032,0.640044
61.8649,0,8251,0.009914,0.002678,-0.002690
61.8761,0,8202,1.389992,0.031701,0.058270
61.8761,0,8248,-0.006926,0.013036,0.640042
61.8761,0,8251,0.009907,0.002694,-0.002693
61.8875,0,8202,1.390003,0.031706,0.058269
61.8875,0,8248,-0.006931,0.013027,0.640041
61.8875,0,8251,0.009909,0.002706,-0.002695
61.8982,0,8202,1.390015,0.031697,0.058271
61.8982,0,8248,-0.006908,0.013033,0.640045
61.8982,0,8251,0.009928,0.002690,-0.002686
61.9100,0,8202,1.390051,0.031702,0.058286
61.9100,0,8248,-0.006888,0.013030,0.640042
61.9100,0,8251,0.009956,0.002692,-0.002691
61.9210,0,8202,1.390103,0.031715,0.058300
61.9210,0,8248,-0.006825,0.013025,0.640048
61.9210,0,8251,0.009999,0.002681,-0.002685
61.9315,0,8202,1.390109,0.031712,0.058293
61.9315,0,8248,-0.006817,0.013019,0.640050
61.9315,0,8251,0.010020,0.002676,-0.002685
61.9424,0,8202,1.390108,0.031719,0.058288
61.9424,0,8248,-0.006826,0.013028,0.640050
61.9424,0,8251,0.010012,0.002681,-0.002687
61.9541,0,8202,1.390079,0.031728,0.058297
61.9541,0,8248,-0.006852,0.013024,0.640052
61.9541,0,8251,0.009990,0.002670,-0.002692
61.9649,0,8202,1.390047,0.031696,0.058287
61.9649,0,8248,-0.006886,0.013029,0.640049
61.9649,0,8251,0.009959,0.002685,-0.002689
61.9759,0,8202,1.390027,0.031732,0.058297
61.9759,0,8248,-0.006918,0.013034,0.640047
61.9759,0,8251,0.009930,0.002680,-0.002696
61.9875,0,8202,1.389994,0.031734,0.058294
61.9875,0,8248,-0.006943,0.013043,0.640049
61.9875,0,8251,0.009905,0.002699,-0.002684
61.9982,0,8202,1.389981,0.031691,0.058281
61.9982,0,8248,-0.006951,0.013037,0.640049
61.9982,0,8251,0.009896,0.002690,-0.002690
62.0093,0,8202,1.389997,0.031720,0.058293
62.0093,0,8248,-0.006939,0.013042,0.640047
62.0093,0,8251,0.009905,0.002689,-0.002690
62.0210,0,8202,1.390034,0.031695,0.058288
62.0210,0,8248,-0.006892,0.013031,0.640056
62.0210,0,8251,0.009947,0.002686,-0.002683
62.0316,0,8202,1.390069,0.031754,0.058321
62.0316,0,8248,-0.006871,0.013017,0.640069
62.0316,0,8251,0.009981,0.002692,-0.002674
62.0426,0,8202,1.390077,0.031694,0.058293
62.0426,0,8248,-0.006843,0.013018,0.640057
62.0426,0,8251,0.009990,0.002694,-0.002666
62.0542,0,8202,1.390094,0.031712,0.058309
62.0542,0,8248,-0.006837,0.013006,0.640060
62.0542,0,8251,0.010002,0.002671,-0.002672
62.0648,0,8202,1.390084,0.031741,0.058324
62.0648,0,8248,-0.006847,0.013011,0.640067
62.0648,0,8251,0.009998,0.002705,-0.002659
62.0759,0,8202,1.390064,0.031735,0.058332
62.0759,0,8248,-0.006873,0.013032,0.640064
62.0759,0,8251,0.009980,0.002688,-0.002673
62.0873,0,8202,1.390042,0.031715,0.058313
62.0873,0,8248,-0.006887,0.013036,0.640062
62.0873,0,8251,0.009959,0.002665,-0.002673
62.0986,0,8202,1.390028,0.031739,0.058322
62.0986,0,8248,-0.006918,0.013032,0.640064
62.0986,0,8251,0.009939,0.002666,-0.002674
62.1093,0,8202,1.390004,0.031705,0.058311
62.1093,0,8248,-0.006920,0.013027,0.640065
62.1093,0,8251,0.009927,0.002680,-0.002672
62.1212,0,8202,1.390031,0.031738,0.058327
62.1212,0,8248,-0.006922,0.013029,0.640058
62.1212,0,8251,0.009938,0.002685,-0.002671
62.1316,0,8202,1.390072,0.031698,0.058313
62.1316,0,8248,-0.006874,0.013035,0.640061
62.1316,0,8251,0.009998,0.002671,-0.002668
62.1425,0,8202,1.390106,0.031708,0.058327
