time,frame_id,marker_id,pos_x,pos_y,pos_z
1,8749,8376,7253,0.017500,1.098000,0.600000
1,8833,8377,7251,0.000000,1.400000,0.600000
1,8833,8377,7252,0.008750,1.249000,0.600000
1,8833,8377,7253,0.017500,1.098000,0.600000
1,8911,8378,7251,0.000000,1.400000,0.600000
1,8911,8378,7252,0.008750,1.249000,0.600000
1,8911,8378,7253,0.017500,1.098000,0.600000
1,9046,8379,7251,0.000000,1.400000,0.600000
1,9046,8379,7252,0.008750,1.249000,0.600000
1,9046,8379,7253,0.017500,1.098000,0.600000
1,9146,8380,7251,0.000000,1.400000,0.600000
1,9146,8380,7252,0.008750,1.249000,0.600000
1,9146,8380,7253,0.017500,1.098000,0.600000
1,9307,8381,7251,0.000000,1.400000,0.600000
1,9307,8381,7252,0.008750,1.249000,0.600000
1,9307,8381,7253,0.017500,1.098000,0.600000
1,9369,8382,7251,0.000000,1.400000,0.600000
1,9369,8382,7252,0.008750,1.249000,0.600000
1,9369,8382,7253,0.017500,1.098000,0.600000
1,9437,8383,7251,0.000000,1.400000,0.600000
1,9437,8383,7252,0.008750,1.249000,0.600000
1,9437,8383,7253,0.017500,1.098000,0.600000
1,9570,8384,7251,0.000000,1.400000,0.600000
1,9570,8384,7252,0.008750,1.249000,0.600000
1,9570,8384,7253,0.017500,1.098000,0.600000
1,9639,8385,7251,0.000000,1.400000,0.600000
1,9639,8385,7252,0.008750,1.249000,0.600000
1,9639,8385,7253,0.017500,1.098000,0.600000
1,9764,8386,7251,0.000000,1.400000,0.600000
1,9764,8386,7252,0.008750,1.249000,0.600000
1,9764,8386,7253,0.017500,1.098000,0.600000
1,9889,8387,7251,0.000000,1.400000,0.600000
1,9889,8387,7252,0.008750,1.249000,0.600000
1,9889,8387,7253,0.017500,1.098000,0.600000
1,9950,8388,7251,0.000000,1.400000,0.600000
1,9950,8388,7252,0.008750,1.249000,0.600000
1,9950,8388,7253,0.017500,1.098000,0.600000
2,0093,8389,7251,0.000000,1.400000,0.600000
2,0093,8389,7252,0.008750,1.249000,0.600000
2,0093,8389,7253,0.017500,1.098000,0.600000
2,0167,8390,7251,0.000000,1.400000,0.600000
2,0167,8390,7252,0.008750,1.249000,0.600000
2,0167,8390,7253,0.017500,1.098000,0.600000
2,0338,8391,7251,0.000000,1.400000,0.600000
2,0338,8391,7252,0.008750,1.249000,0.600000
2,0338,8391,7253,0.017500,1.098000,0.600000
2,0419,8392,7251,0.000000,1.400000,0.600000
2,0419,8392,7252,0.008750,1.249000,0.600000
2,0419,8392,7253,0.017500,1.098000,0.600000
2,0499,8393,7251,0.000000,1.400000,0.600000
2,0499,8393,7252,0.008750,1.249000,0.600000
2,0499,8393,7253,0.017500,1.098000,0.600000
2,0581,8394,7251,0.000000,1.400000,0.600000
2,0581,8394,7252,0.008750,1.249000,0.600000
2,0581,8394,7253,0.017500,1.098000,0.600000
2,0675,8395,7251,0.000000,1.400000,0.600000
2,0675,8395,7252,0.008750,1.249000,0.600000
2,0675,8395,7253,0.017500,1.098000,0.600000
2,0833,8396,7251,0.000000,1.400000,0.600000
2,0833,8396,7252,0.008750,1.249000,0.600000
2,0833,8396,7253,0.017500,1.098000,0.600000
2,0909,8397,7251,0.000000,1.400000,0.600000
2,0909,8397,7252,0.008750,1.249000,0.600000
2,0909,8397,7253,0.017500,1.098000,0.600000
2,0993,8398,7251,0.000000,1.400000,0.600000
2,0993,8398,7252,0.008750,1.249000,0.600000
2,0993,8398,7253,0.017500,1.098000,0.600000
2,1140,8399,7251,0.000000,1.400000,0.600000
2,1140,8399,7252,0.008750,1.249000,0.600000
2,1140,8399,7253,0.017500,1.098000,0.600000
2,1217,8400,7251,0.000000,1.400000,0.600000
2,1217,8400,7252,0.008750,1.249000,0.600000
2,1217,8400,7253,0.017500,1.098000,0.600000
2,1286,8401,7251,0.000000,1.400000,0.600000
2,1286,8401,7252,0.008750,1.249000,0.600000
2,1286,8401,7253,0.017500,1.098000,0.600000
2,1415,8402,7251,0.000000,1.400000,0.600000
2,1415,8402,7252,0.008750,1.249000,0.600000
2,1415,8402,7253,0.017500,1.098000,0.600000
2,1500,8403,7251,0.000000,1.400000,0.600000
2,1500,8403,7252,0.008750,1.249000,0.600000
2,1500,8403,7253,0.017500,1.098000,0.600000
2,1615,8404,7251,0.000000,1.400000,0.600000
2,1615,8404,7252,0.008750,1.249000,0.600000
2,1615,8404,7253,0.017500,1.098000,0.600000
2,1745,8405,7251,0.000000,1.400000,0.600000
2,1745,8405,7252,0.008750,1.249000,0.600000
2,1745,8405,7253,0.017500,1.098000,0.600000
2,1814,8406,7251,0.000000,1.400000,0.600000
2,1814,8406,7252,0.008750,1.249000,0.600000
2,1814,8406,7253,0.017500,1.098000,0.600000
2,1951,8407,7251,0.000000,1.400000,0.600000
2,1951,8407,7252,0.008750,1.249000,0.600000
2,1951,8407,7253,0.017500,1.098000,0.600000
2,2017,8408,7251,0.000000,1.400000,0.600000
2,2017,8408,7252,0.008750,1.249000,0.600000
2,2017,8408,7253,0.017500,1.098000,0.600000
2,2176,8409,7251,0.000000,1.400000,0.600000
2,2176,8409,7252,0.008750,1.249000,0.600000
2,2176,8409,7253,0.017500,1.098000,0.600000
2,2239,8410,7251,0.000000,1.400000,0.600000
2,2239,8410,7252,0.008750,1.249000,0.600000
2,2239,8410,7253,0.017500,1.098000,0.600000
2,2384,8411,7251,0.000000,1.400000,0.600000
2,2384,8411,7252,0.008750,1.249000,0.600000
2,2384,8411,7253,0.017500,1.098000,0.600000
2,2444,8412,7251,0.000000,1.400000,0.600000
2,2444,8412,7252,0.008750,1.249000,0.600000
2,2444,8412,7253,0.017500,1.098000,0.600000
2,2585,8413,7251,0.000000,1.400000,0.600000
2,2585,8413,7252,0.008750,1.249000,0.600000
2,2585,8413,7253,0.017500,1.098000,0.600000
2,2654,8414,7251,0.000000,1.400000,0.600000
2,2654,8414,7252,0.008750,1.249000,0.600000
2,2654,8414,7253,0.017500,1.098000,0.600000
2,2778,8415,7251,0.000000,1.400000,0.600000
2,2778,8415,7252,0.008750,1.249000,0.600000
2,2778,8415,7253,0.017500,1.098000,0.600000
2,2837,8416,7251,0.000000,1.400000,0.600000
2,2837,8416,7252,0.008750,1.249000,0.600000
2,2837,8416,7253,0.017500,1.098000,0.600000
2,2961,8417,7251,0.000000,1.400000,0.600000
2,2961,8417,7252,0.008750,1.249000,0.600000
2,2961,8417,7253,0.017500,1.098000,0.600000
2,3085,8418,7251,0.000000,1.400000,0.600000
2,3085,8418,7252,0.008750,1.249000,0.600000
2,3085,8418,7253,0.017500,1.098000,0.600000
2,3144,8419,7251,0.000000,1.400000,0.600000
2,3144,8419,7252,0.008750,1.249000,0.600000
2,3144,8419,7253,0.017500,1.098000,0.600000
2,3262,8420,7251,0.000000,1.400000,0.600000
2,3262,8420,7252,0.008750,1.249000,0.600000
2,3262,8420,7253,0.017500,1.098000,0.600000
2,3380,8421,7251,0.000000,1.400000,0.600000
2,3380,8421,7252,0.008750,1.249000,0.600000
2,3380,8421,7253,0.017500,1.098000,0.600000
2,3513,8422,7251,0.000000,1.400000,0.600000
2,3513,8422,7252,0.008750,1.249000,0.600000
2,3513,8422,7253,0.017500,1.098000,0.600000
2,3578,8423,7251,0.000000,1.400000,0.600000
2,3578,8423,7252,0.008750,1.249000,0.600000
2,3578,8423,7253,0.017500,1.098000,0.600000
2,3662,8424,7251,0.000000,1.400000,0.600000
2,3662,8424,7252,0.008750,1.249000,0.600000
2,3662,8424,7253,0.017500,1.098000,0.600000
2,3808,8425,7251,0.000000,1.400000,0.600000
2,3808,8425,7252,0.008750,1.249000,0.600000
2,3808,8425,7253,0.017500,1.098000,0.600000
2,3880,8426,7251,0.000000,1.400000,0.600000
2,3880,8426,7252,0.008750,1.249000,0.600000
2,3880,8426,7253,0.017500,1.098000,0.600000
2,4027,8427,7251,0.000000,1.400000,0.600000
2,4027,8427,7252,0.008750,1.249000,0.600000
2,4027,8427,7253,0.017500,1.098000,0.600000
2,4097,8428,7251,0.000000,1.400000,0.600000
2,4097,8428,7252,0.008750,1.249000,0.600000
2,4097,8428,7253,0.017500,1.098000,0.600000
2,4170,8429,7251,0.000000,1.400000,0.600000
2,4170,8429,7252,0.008750,1.249000,0.600000
2,4170,8429,7253,0.017500,1.098000,0.600000
2,4315,8430,7251,0.000000,1.400000,0.600000
2,4315,8430,7252,0.008750,1.249000,0.600000
2,4315,8430,7253,0.017500,1.098000,0.600000
2,4379,8431,7251,0.000000,1.400000,0.600000
2,4379,8431,7252,0.008750,1.249000,0.600000
2,4379,8431,7253,0.017500,1.098000,0.600000
2,4543,8432,7251,0.000000,1.400000,0.600000
2,4543,8432,7252,0.008750,1.249000,0.600000
2,4543,8432,7253,0.017500,1.098000,0.600000
2,4629,8433,7251,0.000000,1.400000,0.600000
2,4629,8433,7252,0.008750,1.249000,0.600000
2,4629,8433,7253,0.017500,1.098000,0.600000
2,4707,8434,7251,0.000000,1.400000,0.600000
2,4707,8434,7252,0.008750,1.249000,0.600000
2,4707,8434,7253,0.017500,1.098000,0.600000
2,4843,8435,7251,0.000000,1.400000,0.600000
2,4843,8435,7252,0.008750,1.249000,0.600000
2,4843,8435,7253,0.017500,1.098000,0.600000
2,4910,8436,7251,0.000000,1.400000,0.600000
2,4910,8436,7252,0.008750,1.249000,0.600000
2,4910,8436,7253,0.017500,1.098000,0.600000
2,5073,8437,7251,0.000000,1.400000,0.600000
2,5073,8437,7252,0.008750,1.249000,0.600000
2,5073,8437,7253,0.017500,1.098000,0.600000
2,5202,8439,7251,0.000000,1.400000,0.600000
2,5202,8439,7252,0.008750,1.249000,0.600000
2,5202,8439,7253,0.017500,1.098000,0.600000
2,5338,8440,7251,0.000000,1.400000,0.600000
2,5338,8440,7252,0.008750,1.249000,0.600000
2,5338,8440,7253,0.017500,1.098000,0.600000
2,5461,8441,7251,0.000000,1.400000,0.600000
2,5461,8441,7252,0.008750,1.249000,0.600000
2,5461,8441,7253,0.017500,1.098000,0.600000
2,5535,8442,7251,0.000000,1.400000,0.600000
2,5535,8442,7252,0.008750,1.249000,0.600000
2,5535,8442,7253,0.017500,1.098000,0.600000
2,5680,8443,7251,0.000000,1.400000,0.600000
2,5680,8443,7252,0.008750,1.249000,0.600000
2,5680,8443,7253,0.017500,1.098000,0.600000
2,5746,8444,7251,0.000000,1.400000,0.600000
2,5746,8444,7252,0.008750,1.249000,0.600000
2,5746,8444,7253,0.017500,1.098000,0.600000
2,5913,8445,7251,0.000000,1.400000,0.600000
2,5913,8445,7252,0.008750,1.249000,0.600000
2,5913,8445,7253,0.017500,1.098000,0.600000
2,5971,8446,7251,0.000000,1.400000,0.600000
2,5971,8446,7252,0.008750,1.249000,0.600000
2,5971,8446,7253,0.017500,1.098000,0.600000
2,6030,8447,7251,0.000000,1.400000,0.600000
2,6030,8447,7252,0.008750,1.249000,0.600000
2,6030,8447,7253,0.017500,1.098000,0.600000
2,6153,8448,7251,0.000000,1.400000,0.600000
2,6153,8448,7252,0.008750,1.249000,0.600000
2,6153,8448,7253,0.017500,1.098000,0.600000
2,6265,8449,7251,0.000000,1.400000,0.600000
2,6265,8449,7252,0.008750,1.249000,0.600000
2,6265,8449,7253,0.017500,1.098000,0.600000
2,6411,8450,7251,0.000000,1.400000,0.600000
2,6411,8450,7252,0.008750,1.249000,0.600000
2,6411,8450,7253,0.017500,1.098000,0.600000
2,6479,8451,7251,0.000000,1.400000,0.600000
2,6479,8451,7252,0.008750,1.249000,0.600000
2,6479,8451,7253,0.017500,1.098000,0.600000
2,6618,8452,7251,0.000000,1.400000,0.600000
2,6618,8452,7252,0.008750,1.249000,0.600000
2,6618,8452,7253,0.017500,1.098000,0.600000
2,6676,8453,7251,0.000000,1.400000,0.600000
2,6676,8453,7252,0.008750,1.249000,0.600000
2,6676,8453,7253,0.017500,1.098000,0.600000
2,6758,8454,7251,0.000000,1.400000,0.600000
2,6758,8454,7252,0.008750,1.249000,0.600000
2,6758,8454,7253,0.017500,1.098000,0.600000
2,6953,8455,7251,0.000000,1.400000,0.600000
2,6953,8455,7252,0.008750,1.249000,0.600000
2,6953,8455,7253,0.017500,1.098000,0.600000
2,7045,8456,7251,0.000000,1.400000,0.600000
2,7045,8456,7252,0.008750,1.249000,0.600000
2,7045,8456,7253,0.017500,1.098000,0.600000
2,7118,8457,7251,0.000000,1.400000,0.600000
2,7118,8457,7252,0.008750,1.249000,0.600000
2,7118,8457,7253,0.017500,1.098000,0.600000
2,7184,8458,7251,0.000000,1.400000,0.600000
2,7184,8458,7252,0.008750,1.249000,0.600000
2,7184,8458,7253,0.017500,1.098000,0.600000
2,7312,8459,7251,0.000000,1.400000,0.600000
2,7312,8459,7252,0.008750,1.249000,0.600000
2,7312,8459,7253,0.017500,1.098000,0.600000
2,7379,8460,7251,0.000000,1.400000,0.600000
2,7379,8460,7252,0.008750,1.249000,0.600000
2,7379,8460,7253,0.017500,1.098000,0.600000
2,7492,8461,7251,0.000000,1.400000,0.600000
2,7492,8461,7252,0.008750,1.249000,0.600000
2,7492,8461,7253,0.017500,1.098000,0.600000
2,7613,8462,7251,0.000000,1.400000,0.600000
2,7613,8462,7252,0.008750,1.249000,0.600000
2,7613,8462,7253,0.017500,1.098000,0.600000
2,7738,8463,7251,0.000000,1.400000,0.600000
2,7738,8463,7252,0.008750,1.249000,0.600000
2,7738,8463,7253,0.017500,1.098000,0.600000
2,7805,8464,7251,0.000000,1.400000,0.600000
2,7805,8464,7252,0.008750,1.249000,0.600000
2,7805,8464,7253,0.017500,1.098000,0.600000
2,7918,8465,7251,0.000000,1.400000,0.600000
2,7918,8465,7252,0.008750,1.249000,0.600000
2,7918,8465,7253,0.017500,1.098000,0.600000
2,8044,8466,7251,0.000000,1.400000,0.600000
2,8044,8466,7252,0.008750,1.249000,0.600000
2,8044,8466,7253,0.017500,1.098000,0.600000
2,8112,8467,7251,0.000000,1.400000,0.600000
2,8112,8467,7252,0.008750,1.249000,0.600000
2,8112,8467,7253,0.017500,1.098000,0.600000
2,8244,8468,7251,0.000000,1.400000,0.600000
2,8244,8468,7252,0.008750,1.249000,0.600000
2,8244,8468,7253,0.017500,1.098000,0.600000
2,8318,8469,7251,0.000000,1.400000,0.600000
2,8318,8469,7252,0.008750,1.249000,0.600000
2,8318,8469,7253,0.017500,1.098000,0.600000
2,8441,8470,7251,0.000000,1.400000,0.600000
2,8441,8470,7252,0.008750,1.249000,0.600000
2,8441,8470,7253,0.017500,1.098000,0.600000
2,8554,8471,7251,0.000000,1.400000,0.600000
2,8554,8471,7252,0.008750,1.249000,0.600000
2,8554,8471,7253,0.017500,1.098000,0.600000
2,8616,8472,7251,0.000000,1.400000,0.600000
2,8616,8472,7252,0.116250,1.362000,0.600000
2,8616,8472,7253,0.232500,1.324000,0.600000
2,8737,8473,7251,0.000000,1.400000,0.600000
2,8737,8473,7252,0.105625,1.354000,0.600000
2,8737,8473,7253,0.211250,1.308000,0.600000
2,8873,8474,7251,0.000000,1.400000,0.600000
2,8873,8474,7252,0.101875,1.351500,0.600000
2,8873,8474,7253,0.203750,1.303000,0.600000
2,8928,8475,7251,0.000000,1.400000,0.600000
2,8928,8475,7252,0.097500,1.348000,0.600000
2,8928,8475,7253,0.195000,1.296000,0.600000
2,9051,8476,7251,0.000000,1.400000,0.600000
2,9051,8476,7252,0.090625,1.342500,0.600000
2,9051,8476,7253,0.181250,1.285000,0.600000
2,9189,8477,7251,0.000000,1.400000,0.600000
2,9189,8477,7252,0.088750,1.340000,0.600000
2,9189,8477,7253,0.177500,1.280000,0.600000
2,9250,8478,7251,0.000000,1.400000,0.600000
2,9250,8478,7252,0.082500,1.336000,0.600000
2,9250,8478,7253,0.165000,1.272000,0.600000
2,9380,8479,7251,0.000000,1.400000,0.600000
2,9380,8479,7252,0.079375,1.334000,0.600000
2,9380,8479,7253,0.158750,1.268000,0.600000
2,9447,8480,7251,0.000000,1.400000,0.600000
2,9447,8480,7252,0.072500,1.329000,0.600000
2,9447,8480,7253,0.145000,1.258000,0.600000
2,9573,8481,7251,0.000000,1.400000,0.600000
2,9573,8481,7252,0.068750,1.325000,0.600000
2,9573,8481,7253,0.137500,1.250000,0.600000
2,9633,8482,7251,0.000000,1.400000,0.600000
2,9633,8482,7252,0.065625,1.322000,0.600000
2,9633,8482,7253,0.131250,1.244000,0.600000
2,9754,8483,7251,0.000000,1.400000,0.600000
2,9754,8483,7252,0.060000,1.317500,0.600000
2,9754,8483,7253,0.120000,1.235000,0.600000
2,9870,8484,7251,0.000000,1.400000,0.600000
2,9870,8484,7252,0.057500,1.315000,0.600000
2,9870,8484,7253,0.115000,1.230000,0.600000
2,9991,8485,7251,0.000000,1.400000,0.600000
2,9991,8485,7252,0.049375,1.307500,0.600000
2,9991,8485,7253,0.098750,1.215000,0.600000
3,0054,8486,7251,0.000000,1.400000,0.600000
3,0054,8486,7252,0.043750,1.302000,0.600000
3,0054,8486,7253,0.087500,1.204000,0.600000
3,0182,8487,7251,0.000000,1.400000,0.600000
3,0182,8487,7252,0.028125,1.288000,0.600000
3,0182,8487,7253,0.056250,1.176000,0.600000
3,0324,8488,7251,0.000000,1.400000,0.600000
3,0324,8488,7252,0.024375,1.283000,0.600000
3,0324,8488,7253,0.048750,1.166000,0.600000
3,0387,8489,7251,0.000000,1.400000,0.600000
3,0387,8489,7252,0.020625,1.276500,0.600000
3,0387,8489,7253,0.041250,1.153000,0.600000
3,0522,8490,7251,0.000000,1.400000,0.600000
3,0522,8490,7252,0.018750,1.273500,0.600000
3,0522,8490,7253,0.037500,1.147000,0.600000
3,0583,8491,7251,0.000000,1.400000,0.600000
3,0583,8491,7252,0.015625,1.266500,0.600000
3,0583,8491,7253,0.031250,1.133000,0.600000
3,0704,8492,7251,0.000000,1.400000,0.600000
3,0704,8492,7252,0.013750,1.262000,0.600000
3,0704,8492,7253,0.027500,1.124000,0.600000
3,0778,8493,7251,0.000000,1.400000,0.600000
3,0778,8493,7252,0.010625,1.255000,0.600000
3,0778,8493,7253,0.021250,1.110000,0.600000
3,0901,8494,7251,0.000000,1.400000,0.600000
3,0901,8494,7252,0.009375,1.252000,0.600000
3,0901,8494,7253,0.018750,1.104000,0.600000
3,1026,8495,7251,0.000000,1.400000,0.600000
3,1026,8495,7252,0.004375,1.243000,0.600000
3,1026,8495,7253,0.008750,1.086000,0.600000
3,1093,8496,7251,0.000000,1.400000,0.600000
3,1093,8496,7252,0.002500,1.237000,0.600000
3,1093,8496,7253,0.005000,1.074000,0.600000
3,1218,8497,7251,0.000000,1.400000,0.600000
3,1218,8497,7252,0.001250,1.232500,0.600000
3,1218,8497,7253,0.002500,1.065000,0.600000
3,1342,8498,7251,0.000000,1.400000,0.600000
3,1342,8498,7252,-0.001875,1.222000,0.600000
3,1342,8498,7253,-0.003750,1.044000,0.600000
3,1410,8499,7251,0.000000,1.400000,0.600000
3,1410,8499,7252,-0.001875,1.219500,0.600000
3,1410,8499,7253,-0.003750,1.039000,0.600000
3,1546,8500,7251,0.000000,1.400000,0.600000
3,1546,8500,7252,-0.003750,1.213000,0.600000
3,1546,8500,7253,-0.007500,1.026000,0.600000
3,1632,8501,7251,0.000000,1.400000,0.600000
3,1632,8501,7252,-0.003750,1.213000,0.600000
3,1632,8501,7253,-0.007500,1.026000,0.600000
3,1758,8502,7251,0.000000,1.400000,0.600000
3,1758,8502,7252,-0.011250,1.206500,0.600000
3,1758,8502,7253,-0.022500,1.013000,0.600000
3,1829,8503,7251,0.000000,1.400000,0.600000
3,1829,8503,7252,-0.011875,1.204000,0.600000
3,1829,8503,7253,-0.023750,1.008000,0.600000
3,1955,8504,7251,0.000000,1.400000,0.600000
3,1955,8504,7252,-0.013125,1.202000,0.600000
3,1955,8504,7253,-0.026250,1.004000,0.600000
3,2018,8505,7251,0.000000,1.400000,0.600000
3,2018,8505,7252,-0.013125,1.201000,0.600000
3,2018,8505,7253,-0.026250,1.002000,0.600000
3,2150,8506,7251,0.000000,1.400000,0.600000
3,2150,8506,7252,-0.015000,1.199500,0.600000
3,2150,8506,7253,-0.030000,0.999000,0.600000
3,2278,8507,7251,0.000000,1.400000,0.600000
3,2278,8507,7252,-0.015625,1.199000,0.600000
3,2278,8507,7253,-0.031250,0.998000,0.600000
3,2339,8508,7251,0.000000,1.400000,0.600000
3,2339,8508,7252,-0.016250,1.197500,0.600000
3,2339,8508,7253,-0.032500,0.995000,0.600000
3,2466,8509,7251,0.000000,1.400000,0.600000
3,2466,8509,7252,-0.016875,1.196500,0.600000
3,2466,8509,7253,-0.033750,0.993000,0.600000
3,2585,8510,7251,0.000000,1.400000,0.600000
3,2585,8510,7252,-0.018125,1.195000,0.600000
3,2585,8510,7253,-0.036250,0.990000,0.600000
3,2647,8511,7251,0.000000,1.400000,0.600000
3,2647,8511,7252,-0.019375,1.193500,0.600000
3,2647,8511,7253,-0.038750,0.987000,0.600000
3,2806,8512,7251,0.000000,1.400000,0.600000
3,2806,8512,7252,-0.020625,1.192000,0.600000
3,2806,8512,7253,-0.041250,0.984000,0.600000
3,2872,8513,7251,0.000000,1.400000,0.600000
3,2872,8513,7252,-0.023125,1.190500,0.600000
3,2872,8513,7253,-0.046250,0.981000,0.600000
3,2996,8514,7251,0.000000,1.400000,0.600000
3,2996,8514,7252,-0.024375,1.189500,0.600000
3,2996,8514,7253,-0.048750,0.979000,0.600000
3,3055,8515,7251,0.000000,1.400000,0.600000
3,3055,8515,7252,-0.024375,1.189500,0.600000
3,3055,8515,7253,-0.048750,0.979000,0.600000
3,3175,8516,7251,0.000000,1.400000,0.600000
3,3175,8516,7252,-0.024375,1.189500,0.600000
3,3175,8516,7253,-0.048750,0.979000,0.600000
3,3297,8517,7251,0.000000,1.400000,0.600000
3,3297,8517,7252,-0.024375,1.189500,0.600000
3,3297,8517,7253,-0.048750,0.979000,0.600000
3,3352,8518,7251,0.000000,1.400000,0.600000
3,3352,8518,7252,-0.024375,1.189500,0.600000
3,3352,8518,7253,-0.048750,0.979000,0.600000
3,3467,8519,7251,0.000000,1.400000,0.600000
3,3467,8519,7252,-0.024375,1.189500,0.600000
3,3467,8519,7253,-0.048750,0.979000,0.600000
3,3575,8520,7251,0.000000,1.400000,0.600000
3,3575,8520,7252,-0.024375,1.189500,0.600000
3,3575,8520,7253,-0.048750,0.979000,0.600000
3,3690,8521,7251,0.000000,1.400000,0.600000
3,3690,8521,7252,-0.024375,1.189500,0.600000
3,3690,8521,7253,-0.048750,0.979000,0.600000
3,3775,8522,7251,0.000000,1.400000,0.600000
3,3775,8522,7252,-0.024375,1.189500,0.600000
3,3775,8522,7253,-0.048750,0.979000,0.600000
3,3927,8523,7251,0.000000,1.400000,0.600000
3,3927,8523,7252,-0.024375,1.189500,0.600000
3,3927,8523,7253,-0.048750,0.979000,0.600000
3,3987,8524,7251,0.000000,1.400000,0.600000
3,3987,8524,7252,-0.024375,1.189500,0.600000
3,3987,8524,7253,-0.048750,0.979000,0.600000
3,4106,8525,7251,0.000000,1.400000,0.600000
3,4106,8525,7252,-0.024375,1.189500,0.600000
3,4106,8525,7253,-0.048750,0.979000,0.600000
3,4229,8526,7251,0.000000,1.400000,0.600000
3,4229,8526,7252,-0.024375,1.189500,0.600000
3,4229,8526,7253,-0.048750,0.979000,0.600000
3,4288,8527,7251,0.000000,1.400000,0.600000
3,4288,8527,7252,-0.024375,1.189500,0.600000
3,4288,8527,7253,-0.048750,0.979000,0.600000
3,4426,8528,7251,0.000000,1.400000,0.600000
3,4426,8528,7252,-0.024375,1.189500,0.600000
3,4426,8528,7253,-0.048750,0.979000,0.600000
3,4492,8529,7251,0.000000,1.400000,0.600000
3,4492,8529,7252,-0.024375,1.189500,0.600000
3,4492,8529,7253,-0.048750,0.979000,0.600000
3,4615,8530,7251,0.000000,1.400000,0.600000
3,4615,8530,7252,-0.024375,1.189500,0.600000
3,4615,8530,7253,-0.048750,0.979000,0.600000
3,4732,8531,7251,0.000000,1.400000,0.600000
3,4732,8531,7252,-0.024375,1.189500,0.600000
3,4732,8531,7253,-0.048750,0.979000,0.600000
3,4845,8532,7251,0.000000,1.400000,0.600000
3,4845,8532,7252,-0.024375,1.189500,0.600000
3,4845,8532,7253,-0.048750,0.979000,0.600000
3,4905,8533,7251,0.000000,1.400000,0.600000
3,4905,8533,7252,-0.024375,1.189500,0.600000
3,4905,8533,7253,-0.048750,0.979000,0.600000
3,5015,8534,7251,0.000000,1.400000,0.600000
3,5015,8534,7252,-0.024375,1.189500,0.600000
3,5015,8534,7253,-0.048750,0.979000,0.600000
3,5140,8535,7251,0.000000,1.400000,0.600000
3,5140,8535,7252,-0.024375,1.189500,0.600000
3,5140,8535,7253,-0.048750,0.979000,0.600000
3,5255,8536,7251,0.000000,1.400000,0.600000
3,5255,8536,7252,-0.024375,1.189500,0.600000
3,5255,8536,7253,-0.048750,0.979000,0.600000
3,5313,8537,7251,0.000000,1.400000,0.600000
3,5313,8537,7252,-0.024375,1.189500,0.600000
3,5313,8537,7253,-0.048750,0.979000,0.600000
3,5762,8541,7251,0.000000,1.400000,0.600000
3,5762,8541,7252,-0.024375,1.189500,0.600000
3,5762,8541,7253,-0.048750,0.979000,0.600000
3,5832,8542,7251,0.000000,1.400000,0.600000
3,5832,8542,7252,-0.024375,1.189500,0.600000
3,5832,8542,7253,-0.048750,0.979000,0.600000
3,5966,8543,7251,0.000000,1.400000,0.600000
3,5966,8543,7252,-0.024375,1.189500,0.600000
3,5966,8543,7253,-0.048750,0.979000,0.600000
3,6111,8544,7251,0.000000,1.400000,0.600000
3,6111,8544,7252,-0.024375,1.189500,0.600000
3,6111,8544,7253,-0.048750,0.979000,0.600000
3,6166,8545,7251,0.000000,1.400000,0.600000
3,6166,8545,7252,-0.024375,1.189500,0.600000
3,6166,8545,7253,-0.048750,0.979000,0.600000
3,6278,8546,7251,0.000000,1.400000,0.600000
3,6278,8546,7252,-0.024375,1.189500,0.600000
3,6278,8546,7253,-0.048750,0.979000,0.600000
3,6390,8547,7251,0.000000,1.400000,0.600000
3,6390,8547,7252,-0.024375,1.189500,0.600000
3,6390,8547,7253,-0.048750,0.979000,0.600000
3,6447,8548,7251,0.000000,1.400000,0.600000
3,6447,8548,7252,-0.024375,1.189500,0.600000
3,6447,8548,7253,-0.048750,0.979000,0.600000
3,6563,8549,7251,0.000000,1.400000,0.600000
3,6563,8549,7252,-0.024375,1.189500,0.600000
3,6563,8549,7253,-0.048750,0.979000,0.600000
3,6686,8550,7251,0.000000,1.400000,0.600000
3,6686,8550,7252,-0.024375,1.189500,0.600000
3,6686,8550,7253,-0.048750,0.979000,0.600000
3,6805,8551,7251,0.000000,1.400000,0.600000
3,6805,8551,7252,-0.024375,1.189500,0.600000
3,6805,8551,7253,-0.048750,0.979000,0.600000
3,6865,8552,7251,0.000000,1.400000,0.600000
3,6865,8552,7252,-0.024375,1.189500,0.600000
3,6865,8552,7253,-0.048750,0.979000,0.600000
3,6987,8553,7251,0.000000,1.400000,0.600000
3,6987,8553,7252,-0.024375,1.189500,0.600000
3,6987,8553,7253,-0.048750,0.979000,0.600000
3,7102,8554,7251,0.000000,1.400000,0.600000
3,7102,8554,7252,-0.024375,1.189500,0.600000
3,7102,8554,7253,-0.048750,0.979000,0.600000
3,7171,8555,7251,0.000000,1.400000,0.600000
3,7171,8555,7252,-0.024375,1.189500,0.600000
3,7171,8555,7253,-0.048750,0.979000,0.600000
3,7290,8556,7251,0.000000,1.400000,0.600000
3,7290,8556,7252,-0.024375,1.189500,0.600000
3,7290,8556,7253,-0.048750,0.979000,0.600000
3,7401,8557,7251,0.000000,1.400000,0.600000
3,7401,8557,7252,-0.024375,1.189500,0.600000
3,7401,8557,7253,-0.048750,0.979000,0.600000
3,7524,8558,7251,0.000000,1.400000,0.600000
